otu_id,mean_abundance,occurrence,taxonomy_0,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,predicted_occurrence,lower_conf_int,upper_conf_int
2500532,6.278602522602968e-05,0.10294117647058823,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__sp. Arc7-R13,0.03669290899917921,0.021333956556037745,0.06240416228189659
2233851,6.278602522602968e-05,0.12058823529411765,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Blastochloris,s__tepida,0.03669290899917921,0.021333956556037745,0.06240416228189659
28119,6.278602522602968e-05,0.10588235294117647,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__zoogleoformans,0.03669290899917921,0.021333956556037745,0.06240416228189659
134537,6.278602522602968e-05,0.09411764705882353,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__fungorum,0.03669290899917921,0.021333956556037745,0.06240416228189659
745310,6.418127023105257e-05,0.11470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. MM-1,0.03751432057846549,0.021942646714271413,0.0634199413654769
1552759,6.418127023105257e-05,0.11470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__grossiae,0.03751432057846549,0.021942646714271413,0.0634199413654769
191495,6.418127023105257e-05,0.12058823529411765,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Conexibacteraceae,g__Conexibacter,s__woesei,0.03751432057846549,0.021942646714271413,0.0634199413654769
758802,6.557651523607545e-05,0.11764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__litorale,0.03833595317268634,0.022553835961654882,0.06443365845133914
33010,6.557651523607545e-05,0.10882352941176471,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__avidum,0.03833595317268634,0.022553835961654882,0.06443365845133914
477641,6.557651523607545e-05,0.08823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Geodermatophilales,f__Geodermatophilaceae,g__Modestobacter,s__marinus,0.03833595317268634,0.022553835961654882,0.06443365845133914
28091,6.557651523607545e-05,0.09705882352941177,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__weaveri,0.03833595317268634,0.022553835961654882,0.06443365845133914
47885,6.557651523607545e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__oryzihabitans,0.03833595317268634,0.022553835961654882,0.06443365845133914
1286180,6.557651523607545e-05,0.09705882352941177,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__sediminis,0.03833595317268634,0.022553835961654882,0.06443365845133914
2571749,6.557651523607545e-05,0.11470588235294117,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__sp. ABRDHK2,0.03833595317268634,0.022553835961654882,0.06443365845133914
1686,6.557651523607545e-05,0.11764705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__catenulatum,0.03833595317268634,0.022553835961654882,0.06443365845133914
1608628,6.557651523607545e-05,0.12058823529411765,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Filomicrobium,s__Candidatus Filomicrobium marinum,0.03833595317268634,0.022553835961654882,0.06443365845133914
73044,6.557651523607545e-05,0.13529411764705881,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__seoulensis,0.03833595317268634,0.022553835961654882,0.06443365845133914
2681549,6.557651523607545e-05,0.12941176470588237,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. LMO-1,0.03833595317268634,0.022553835961654882,0.06443365845133914
550,6.557651523607545e-05,0.08529411764705883,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__cloacae,0.03833595317268634,0.022553835961654882,0.06443365845133914
1685,6.697176024109834e-05,0.07941176470588235,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__breve,0.039157804255604445,0.023167457554072058,0.06544537528757183
2565554,6.697176024109834e-05,0.07352941176470588,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__sp. PAMC28499,0.039157804255604445,0.023167457554072058,0.06544537528757183
1839799,6.697176024109834e-05,0.09705882352941177,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. FDAARGOS_192,0.039157804255604445,0.023167457554072058,0.06544537528757183
2599640,6.697176024109834e-05,0.12352941176470589,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. F3-2,0.039157804255604445,0.023167457554072058,0.06544537528757183
191,6.697176024109834e-05,0.12941176470588237,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__,0.039157804255604445,0.023167457554072058,0.06544537528757183
941907,6.697176024109834e-05,0.12352941176470589,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__indica,0.039157804255604445,0.023167457554072058,0.06544537528757183
1888,6.697176024109834e-05,0.1264705882352941,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__albus,0.039157804255604445,0.023167457554072058,0.06544537528757183
1528099,6.697176024109834e-05,0.11176470588235295,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__,g__Lawsonella,s__clevelandensis,0.039157804255604445,0.023167457554072058,0.06544537528757183
87883,6.697176024109834e-05,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__multivorans,0.039157804255604445,0.023167457554072058,0.06544537528757183
2529408,6.697176024109834e-05,0.10588235294117647,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Schaalia,s__,0.039157804255604445,0.023167457554072058,0.06544537528757183
162426,6.697176024109834e-05,0.10882352941176471,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__hominis,0.039157804255604445,0.023167457554072058,0.06544537528757183
1545044,6.836700524612121e-05,0.09411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__sanguinis,0.039979871305608095,0.023783447848332445,0.06645515053048592
76758,6.836700524612121e-05,0.06764705882352941,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__orientalis,0.039979871305608095,0.023783447848332445,0.06645515053048592
103733,6.836700524612121e-05,0.12058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharothrix,s__syringae,0.039979871305608095,0.023783447848332445,0.06645515053048592
307456,6.836700524612121e-05,0.12352941176470589,k__Viruses,p__,c__,o__,f__Baculoviridae,g__Alphabaculovirus,s__Autographa californica multiple nucleopolyhedrovirus,0.039979871305608095,0.023783447848332445,0.06645515053048592
1562974,6.836700524612121e-05,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__piscis,0.039979871305608095,0.023783447848332445,0.06645515053048592
1707785,6.836700524612121e-05,0.10882352941176471,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__sp. WG5,0.039979871305608095,0.023783447848332445,0.06645515053048592
1833,6.836700524612121e-05,0.08823529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__erythropolis,0.039979871305608095,0.023783447848332445,0.06645515053048592
2735134,6.836700524612121e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. AP4-R1,0.039979871305608095,0.023783447848332445,0.06645515053048592
1316411,6.976225025114411e-05,0.07941176470588235,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. HSISS2,0.040802151805710785,0.024401746096929917,0.06746303994985497
617123,6.976225025114411e-05,0.12352941176470589,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoanaerobaculum,s__umeaense,0.040802151805710785,0.024401746096929917,0.06746303994985497
49319,6.976225025114411e-05,0.12941176470588237,k__Bacteria,p__Actinobacteria,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter,s__xylanophilus,0.040802151805710785,0.024401746096929917,0.06746303994985497
674703,6.976225025114411e-05,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Rhodoplanes,s__sp. Z2-YC6860,0.040802151805710785,0.024401746096929917,0.06746303994985497
82115,6.976225025114411e-05,0.13529411764705881,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__,s__,0.040802151805710785,0.024401746096929917,0.06746303994985497
84135,6.976225025114411e-05,0.10588235294117647,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__Gemella,s__sanguinis,0.040802151805710785,0.024401746096929917,0.06746303994985497
248315,6.976225025114411e-05,0.10882352941176471,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__rodentium,0.040802151805710785,0.024401746096929917,0.06746303994985497
2728020,7.115749525616698e-05,0.10588235294117647,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__sp. GN2-R2,0.041624643243553416,0.025022294259976704,0.0684690966169856
1873,7.115749525616698e-05,0.1323529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__,0.041624643243553416,0.025022294259976704,0.0684690966169856
380,7.115749525616698e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Sinorhizobium,s__fredii,0.041624643243553416,0.025022294259976704,0.0684690966169856
1853699,7.115749525616698e-05,0.09117647058823529,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__sp. CBA1229,0.041624643243553416,0.025022294259976704,0.0684690966169856
1536774,7.115749525616698e-05,0.1323529411764706,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__sp. FSL H7-0357,0.041624643243553416,0.025022294259976704,0.0684690966169856
649831,7.115749525616698e-05,0.12941176470588237,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__sp. N902-109,0.041624643243553416,0.025022294259976704,0.0684690966169856
506,7.115749525616698e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__,s__,0.041624643243553416,0.025022294259976704,0.0684690966169856
104087,7.255274026118986e-05,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__frederiksbergensis,0.04244734311140341,0.025645036832583276,0.06947337107733587
1969,7.255274026118986e-05,0.1323529411764706,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__chartreusis,0.04244734311140341,0.025645036832583276,0.06947337107733587
2725666,7.255274026118986e-05,0.10882352941176471,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__terrae,0.04244734311140341,0.025645036832583276,0.06947337107733587
1333996,7.255274026118986e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Variibacter,s__gotjawalensis,0.04244734311140341,0.025645036832583276,0.06947337107733587
128,7.255274026118986e-05,0.1323529411764706,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Isosphaerales,f__Isosphaeraceae,g__Isosphaera,s__pallida,0.04244734311140341,0.025645036832583276,0.06947337107733587
1909395,7.394798526621275e-05,0.13823529411764707,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,g__Nonomuraea,s__sp. ATCC 55076,0.04327024890615583,0.02626992068616441,0.07047591150921138
2014534,7.394798526621275e-05,0.11470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. PM5,0.04327024890615583,0.02626992068616441,0.07047591150921138
1689,7.394798526621275e-05,0.09411764705882353,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Bifidobacteriales,f__Bifidobacteriaceae,g__Bifidobacterium,s__dentium,0.04327024890615583,0.02626992068616441,0.07047591150921138
28113,7.394798526621275e-05,0.11764705882352941,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__heparinolyticus,0.04327024890615583,0.02626992068616441,0.07047591150921138
56454,7.394798526621275e-05,0.13529411764705881,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__hortorum,0.04327024890615583,0.02626992068616441,0.07047591150921138
1328,7.394798526621275e-05,0.08823529411764706,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__anginosus,0.04327024890615583,0.02626992068616441,0.07047591150921138
1338,7.394798526621275e-05,0.10588235294117647,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__intermedius,0.04327024890615583,0.02626992068616441,0.07047591150921138
280,7.394798526621275e-05,0.13823529411764707,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Xanthobacter,s__autotrophicus,0.04327024890615583,0.02626992068616441,0.07047591150921138
1389713,7.534323027123563e-05,0.12058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__paragordonae,0.04409335812933268,0.026896894922319337,0.07147676386988386
712411,7.534323027123563e-05,0.11470588235294117,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Olsenella,s__sp. oral taxon 807,0.04409335812933268,0.026896894922319337,0.07147676386988386
32033,7.534323027123563e-05,0.12941176470588237,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__,0.04409335812933268,0.026896894922319337,0.07147676386988386
817,7.534323027123563e-05,0.12941176470588237,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__fragilis,0.04409335812933268,0.026896894922319337,0.07147676386988386
2053,7.534323027123563e-05,0.11470588235294117,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__,0.04409335812933268,0.026896894922319337,0.07147676386988386
40214,7.673847527625852e-05,0.09411764705882353,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__johnsonii,0.04491666828708485,0.027525910738091977,0.07247597203033458
69,7.673847527625852e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__enzymogenes,0.04491666828708485,0.027525910738091977,0.07247597203033458
28095,7.673847527625852e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__gladioli,0.04491666828708485,0.027525910738091977,0.07247597203033458
1279,7.673847527625852e-05,0.14411764705882352,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__,0.04491666828708485,0.027525910738091977,0.07247597203033458
2067572,7.673847527625852e-05,0.12058823529411765,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. NC02,0.04491666828708485,0.027525910738091977,0.07247597203033458
2718938,7.673847527625852e-05,0.11176470588235295,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Phyllobacterium,s__sp. 628,0.04491666828708485,0.027525910738091977,0.07247597203033458
106592,7.673847527625852e-05,0.15,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ensifer,s__adhaerens,0.04491666828708485,0.027525910738091977,0.07247597203033458
370622,7.813372028128139e-05,0.09117647058823529,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Aurantimonadaceae,g__Aureimonas,s__altamirensis,0.045740176890191164,0.02815692130154233,0.07347357789968129
2082188,7.813372028128139e-05,0.11176470588235295,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__sp. YG1,0.045740176890191164,0.02815692130154233,0.07347357789968129
2202827,7.813372028128139e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__terrae,0.045740176890191164,0.02815692130154233,0.07347357789968129
2603276,7.813372028128139e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__sp. WL1,0.045740176890191164,0.02815692130154233,0.07347357789968129
158,7.813372028128139e-05,0.08529411764705883,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__denticola,0.045740176890191164,0.02815692130154233,0.07347357789968129
1881016,7.952896528630427e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__sp. MFA1 R4,0.04656388145405865,0.028789881636682967,0.07446962154024209
2169583,7.952896528630427e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__sp. SXM-1,0.04656388145405865,0.028789881636682967,0.07446962154024209
2081702,7.952896528630427e-05,0.12058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp. oral taxon 897,0.04656388145405865,0.028789881636682967,0.07446962154024209
2062,7.952896528630427e-05,0.14705882352941177,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__,s__,0.04656388145405865,0.028789881636682967,0.07446962154024209
44249,7.952896528630427e-05,0.15,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__,0.04656388145405865,0.028789881636682967,0.07446962154024209
292,8.092421029132716e-05,0.1323529411764706,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__cepacia,0.04738777949872397,0.02942474851693326,0.07546414127408414
2589658,8.092421029132716e-05,0.1323529411764706,k__Viruses,p__Uroviricota,c__Caudoviricetes,o__Caudovirales,f__Chaseviridae,g__Carltongylesvirus,s__Escherichia phage Mangalitsa,0.04738777949872397,0.02942474851693326,0.07546414127408414
615,8.092421029132716e-05,0.15,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Yersiniaceae,g__Serratia,s__marcescens,0.04738777949872397,0.02942474851693326,0.07546414127408414
1940610,8.092421029132716e-05,0.15,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__,f__,g__Phreatobacter,s__stygius,0.04738777949872397,0.02942474851693326,0.07546414127408414
28901,8.092421029132716e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Salmonella,s__enterica,0.04738777949872397,0.02942474851693326,0.07546414127408414
1792307,8.231945529635004e-05,0.14705882352941177,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. PAMC 26642,0.04821186854885229,0.030061480366330044,0.07645717378181066
2709396,8.371470030137291e-05,0.12058823529411765,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__sp. ZJ785,0.04903614613373819,0.030700037167818734,0.07744875419427184
714,8.371470030137291e-05,0.08823529411764706,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__actinomycetemcomitans,0.04903614613373819,0.030700037167818734,0.07744875419427184
613,8.371470030137291e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Yersiniaceae,g__Serratia,s__,0.04903614613373819,0.030700037167818734,0.07744875419427184
312306,8.371470030137291e-05,0.15,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__entomophila,0.04903614613373819,0.030700037167818734,0.07744875419427184
338,8.371470030137291e-05,0.15588235294117647,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__,0.04903614613373819,0.030700037167818734,0.07744875419427184
2015316,8.371470030137291e-05,0.13823529411764707,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. AS-1,0.04903614613373819,0.030700037167818734,0.07744875419427184
36805,8.371470030137291e-05,0.10588235294117647,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__aurum,0.04903614613373819,0.030700037167818734,0.07744875419427184
556499,8.371470030137291e-05,0.12058823529411765,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Propionibacterium,s__acidifaciens,0.04903614613373819,0.030700037167818734,0.07744875419427184
1156431,8.371470030137291e-05,0.12941176470588237,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. I-G2,0.04903614613373819,0.030700037167818734,0.07744875419427184
2761579,8.510994530639581e-05,0.14705882352941177,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__sp. S2-20-2,0.049860609787305776,0.0313403803780118,0.07843891617780617
1690815,8.510994530639581e-05,0.1588235294117647,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__sp. HH130630-07,0.049860609787305776,0.0313403803780118,0.07843891617780617
2599297,8.510994530639581e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. XS-10,0.049860609787305776,0.0313403803780118,0.07843891617780617
309887,8.510994530639581e-05,0.16176470588235295,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__maricopensis,0.049860609787305776,0.0313403803780118,0.07843891617780617
1853278,8.510994530639581e-05,0.11764705882352941,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__chenwenguii,0.049860609787305776,0.0313403803780118,0.07843891617780617
1517551,8.510994530639581e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. HMP6,0.049860609787305776,0.0313403803780118,0.07843891617780617
190721,8.510994530639581e-05,0.12352941176470589,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,s__insidiosa,0.049860609787305776,0.0313403803780118,0.07843891617780617
482957,8.510994530639581e-05,0.15294117647058825,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__lata,0.049860609787305776,0.0313403803780118,0.07843891617780617
47886,8.510994530639581e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__luteola,0.049860609787305776,0.0313403803780118,0.07843891617780617
450378,8.650519031141868e-05,0.15,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Croceicoccus,s__marinus,0.050685257048108334,0.031982472847866414,0.07942769201356262
1156433,8.790043531644157e-05,0.13823529411764707,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. I-P16,0.05151008545932967,0.032626278748787166,0.08041511267140014
121719,8.790043531644157e-05,0.1264705882352941,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pannonibacter,s__phragmitetus,0.05151008545932967,0.032626278748787166,0.08041511267140014
2126319,8.790043531644157e-05,0.14411764705882352,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__sp. PMC12,0.05151008545932967,0.032626278748787166,0.08041511267140014
1404649,8.790043531644157e-05,0.1411764705882353,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__sp. 323S2,0.05151008545932967,0.032626278748787166,0.08041511267140014
